year,province_code,batch_code,subject_track,college_code,group_code,major_code,major_name,subject_requirement,plan_count,tuition,duration,campus,note,source_id
2025,AH,ordinary_undergraduate,physics,1734,003,41,英语,不限,2,5460,四年,,"(5460元/年;英语语种,须口试;泉州校区)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,003,44,翻译,不限,3,5460,四年,,"(5460元/年;英语语种,须口试;泉州校区)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,003,47,信息管理与信息系统,不限,5,5460,四年,,(5460元/年；泉州校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,003,48,财务管理,不限,2,5460,四年,,(5460元/年；泉州校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,003,49,人力资源管理,不限,3,5460,四年,,(5460元/年;泉州校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,003,52,会展经济与管理(数智会展与策划管理方向),不限,3,5460,四年,,(5460元/年;泉州校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,003,53,行政管理(数字政府治理、社会福利、公共危机管理),不限,3,5460,四年,,(5460元/年；泉州校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,003,55,旅游管理(数智文旅与管理方向、旅游规划与设计方向),不限,2,5460,四年,,(5460元/年；泉州校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,004,54,"经济学类(中美121双学位班,可接轨CFA金融分析师)",不限,4,28000,四年,,(28000元/年;含金融学(全英文教学〉;建议具有较好英语水平的考生报考；泉州校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,005,11,机械工程,化学,5,5460,四年,,(5460元/年；厦门校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,005,14,智能制造工程,化学,5,5460,四年,,(5460元/年；厦门校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,005,15,车辆工程,化学,2,5460,四年,,(5460元/年;厦门校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,005,16,电子科学与技术,化学,2,5460,四年,,(5460元/年;厦门校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,005,17,电气工程及其自动化,化学,6,5460,四年,,(5460元/年；厦门校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,005,19,计算机科学与技术,化学,6,5460,四年,,(5460元/年;厦门校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,005,21,通信工程,化学,3,5460,四年,,(5460元/年；厦门校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,005,22,应用物理学(拔尖人才试点班),化学,2,5460,四年,,(5460元/年;实行“1+3”两校区融合培养;厦门校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,005,23,工业设计,化学,3,5460,四年,,(5460元/年;厦门校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,005,25,软件工程,化学,5,5460,四年,,"(5460元/年;大一、大二5460元/年,大三、大四13000元/年;厦门校区)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,005,26,工程管理,化学,4,5460,四年,,(5460元/年;厦门校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,005,27,信息安全,化学,2,5460,四年,,(5460元/年;厦门校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,005,28,土木工程(智能结构与城市更新方向),化学,6,5460,四年,,(5460元/年;厦门校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,005,29,人工智能,化学,4,5460,四年,,(5460元/年;实行“2+2”两校区融合培养;厦门校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,005,30,给排水科学与工程(城镇智能水系统方向),化学,5,5460,四年,,(5460元/年;厦门校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,005,33,城市地下空间工程(智慧建造与城市运维方向),化学,5,5460,四年,,(5460元/年;厦门校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,005,34,集成电路设计与集成系统,化学,3,5460,四年,,(5460元/年；厦门校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,005,45,数学与应用数学(金融统计方向、数据分析方向),化学,6,5460,四年,,(5460元/年;泉州校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,005,46,数据科学与大数据技术,化学,3,5460,四年,,(5460元/年;泉州校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,005,50,物联网工程,化学,2,5460,四年,,(5460元/年;泉州校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,005,51,光电信息科学与工程,化学,3,5460,四年,,(5460元/年；泉州校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,006,12,应用化学(能源电化学方向),化学,3,5460,四年,,(5460元/年;厦门校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,006,18,材料科学与工程(新能源方向),化学,4,5460,四年,,(5460元/年;厦门校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,006,20,高分子材料与工程,化学,2,5460,四年,,(5460元/年；厦门校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,006,31,制药工程,化学,4,5460,四年,,(5460元/年;厦门校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,006,32,化学工程与工艺,化学,5,5460,四年,,(5460元/年;厦门校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,006,35,药学(生物与医药方向),化学,4,6760,四年,,(6760元/年;泉州校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,006,42,环境工程,化学,6,5460,四年,,(5460元/年;厦门校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1734,006,43,生物工程,化学,5,5460,四年,,(5460元/年；厦门校区),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,003,13,光电信息科学与工程,化学,9,5850,四年,,(5850元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,003,14,化学类,化学,5,4500,四年,,(4500元/年;含化学、应用化学；分流时本专业类内专业任选),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,003,15,机械类,化学,10,5850,四年,,(5850元/年;含机械设计制造及其自动化、工业工程、测控技术与仪器),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,003,16,物理学类,化学,4,4500,四年,,(4500元/年;含物理学、应用物理学;分流时本专业类内专业任选),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,003,17,材料类,化学,10,5850,四年,,(5850元/年;含材料成型及控制工程、材料科学与工程、电子封装技术),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,003,18,能源动力类,化学,11,5850,四年,,(5850元/年;含能源与动力工程、新能源科学与工程、储能科学与工程、核工程与核技术),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,003,19,管理科学与工程类,化学,4,4500,四年,,(4500元/年;含信息管理与信息系统、计算金融、供应链管理(IE双学位),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,003,20,数字经济(AI双学位),化学,3,5850,四年,,"(5850元/年;与人工智能学院联合培养数字经济与人工智能复合型人才,授予经济学与工学双学士学位)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,003,21,电气工程及其自动化,化学,10,5850,四年,,(5850元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,003,22,电子信息类(电信学院),化学,8,5850,四年,,(5850元/年;含电子信息工程、通信工程、电磁场与无线技术),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,003,23,电子信息类(集成电路学院),化学,9,5850,四年,,(5850元/年;含集成电路设计与集成系统、微电子科学与工程、电子科学与技术),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,003,24,计算机类(计算机学院),化学,11,5850,四年,,(5850元/年；含计算机科学与技术、数据科学与大数据技术、智能科学与技术),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,003,25,软件工程,化学,4,5850,四年,,(5850元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,003,26,计算机类(网安学院),化学,7,5850,四年,,(5850元/年;含网络空间安全、信息安全、密码科学与技术),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,003,27,人工智能,化学,7,5850,四年,,(5850元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,003,28,物理学(严济慈启明实验班),化学,2,4500,四年,,(4500元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,003,29,生物科学(生命科学与技术启明实验班),化学,2,5850,四年,,(5850元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,003,30,电气工程及其自动化(智慧能源启明实验班),化学,3,5850,四年,,(5850元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,003,31,电子信息工程(智能通信启明实验班),化学,2,5850,四年,,(5850元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,003,32,光电信息科学与工程(光电融合芯片启明实验班),化学,2,5850,四年,,(5850元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,003,33,计算机科学与技术(图灵启明实验班),化学,2,5850,四年,,(5850元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,003,34,人工智能(具身智能启明实验班),化学,2,5850,四年,,(5850元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,003,35,网络空间安全(网安启明实验班),化学,2,5850,四年,,(5850元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,003,48,机器人工程,化学,2,5850,四年,,"(5850元/年;面向人形机器人、共融机器人、机器人化智能制造领域,人工智能、计算机等多学科交叉培养)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,003,49,电子信息类(未来技术实验班),化学,2,5850,四年,,"(5850元/年；含光电信息科学与工程、机器人工程、人工智能、生物医学工程;未来技术学院培养；多学科交叉,大一不分专业,大二在四个专业中选择)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,004,36,临床医学(八年制)(8年),化学,3,5850,四年,,(5850元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,004,37,临床医学(卓越医师启明实验班)(5年),化学,3,5850,四年,,(5850元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,004,38,临床医学(5年),化学,2,5850,四年,,(5850元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,005,47,护理学,化学,6,4500,四年,,(4500元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,006,46,法医学(5年),化学,5,4500,四年,,(4500元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,007,39,医学影像学(5年),化学,6,5850,四年,,(5850元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,007,40,麻醉学(5年),化学,3,5850,四年,,(5850元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,007,41,预防医学(启明实验班)(5年),化学,1,5850,四年,,(5850元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,007,42,预防医学(5年),化学,10,5850,四年,,(5850元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,007,43,药学(药学科学家启明实验班),化学,1,5850,四年,,(5850元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,007,44,药学类,化学,10,5850,四年,,(5850元/年;含药学、临床药学(五年制)；分流时本专业类内专业任选),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,007,45,中西医临床医学(5年),化学,6,4500,四年,,(4500元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1735,008,50,药学(中外合作办学),化学,5,125000,四年,,"(125000元/年;与英国伯明翰大学合办,“4+0”培养,专业核心课程全英文授课,满足要求获得华科大本科毕业证书、学士学位证书及伯明翰大学学士学位证书)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,004,28,风景园林,不限,1,5850,四年,,(5850元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,004,39,社会学类,不限,2,4500,四年,,(4500元/年;含社会学、社会工作),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,004,40,法学,不限,2,4500,四年,,(4500元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,004,41,工商管理类,不限,4,4500,四年,,(4500元/年;含市场营销、人力资源管理、会计学、财务管理、工商管理),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,004,42,大数据管理与应用,不限,2,4500,四年,,(4500元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,004,43,经济统计学,不限,3,4500,四年,,(4500元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,004,44,英语,不限,2,5850,四年,,(5850元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,004,45,公共管理类,不限,4,4500,四年,,(4500元/年；含土地资源管理、行政管理),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,004,46,管理科学与工程类,不限,4,5850,四年,,(5850元/年;含工程管理、信息管理与信息系统),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,004,47,经济学类,不限,4,4500,四年,,(4500元/年;含经济学、国际经济与贸易、农林经济管理(国家卓越农林人才计划〉、农村区域发展),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,005,50,农林经济管理(中外合作办学),不限,3,58000,四年,,(58000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,006,16,植物生产类,化学,7,4500,四年,,(4500元/年;含农学(国家卓越农林人才计划〉、植物科学与技术、种子科学与工程、植物保护(国家卓越农林人才计划〉、应用生物科学),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,006,17,生物科学类,化学,3,5850,四年,,(5850元/年;含生物科学(国家生物学理科基地班)、生物技术(国家生命科学与技术基地班)),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,006,18,生物工程,化学,2,5850,四年,,(5850元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,006,19,动物科学(国家卓越农林人才计划),化学,4,4500,四年,,(4500元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,006,20,智慧农业,化学,8,4500,四年,,(4500元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,006,21,动物医学(5年),化学,5,4500,四年,,(4500元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,006,23,园艺(国家卓越农林人才计划),化学,2,4500,四年,,(4500元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,006,24,环境科学与工程类,化学,7,5850,四年,,(5850元/年;含农业资源与环境(国家卓越农林人才计划〉、环境工程、环境科学、环境生态工程、生态学),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,006,25,林学,化学,3,3375,四年,,(3375元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,006,26,茶学,化学,2,3375,四年,,(3375元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,006,27,设施农业科学与工程,化学,2,4500,四年,,(4500元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,006,30,水产类,化学,7,4500,四年,,(4500元/年;含水产养殖学<国家卓越农林人才计划〉、水族科学与技术),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,006,31,农业工程类,化学,5,4500,四年,,(4500元/年;含农业机械化及其自动化(国家卓越工程师计划〉、能源与动力工程),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,006,32,机械类,化学,6,4500,四年,,(4500元/年;含机械设计制造及其自动化、机械电子工程、自动化、机器人工程),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,006,33,应用化学,化学,2,4500,四年,,(4500元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,006,34,光电信息科学与工程,化学,2,4500,四年,,(4500元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,006,35,食品科学与工程类,化学,4,5850,四年,,(5850元/年;含食品科学与工程(国家卓越工程师计划)、食品质量与安全、食品营养与健康),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,006,36,计算机类,化学,7,5850,四年,,(5850元/年;含计算机科学与技术、数据科学与大数据技术、人工智能),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,006,37,信息与计算科学,化学,2,5850,四年,,(5850元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,006,38,生物信息学,化学,2,5850,四年,,(5850元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,007,48,园艺(中外合作办学),化学,5,58000,四年,,(58000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,007,49,生态学(中外合作办学),化学,5,58000,四年,,(58000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,008,29,园林(国家卓越农林人才计划),生物,2,4500,四年,,(4500元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1736,009,22,地理信息科学,地理,4,5850,四年,,(5850元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1737,009,26,教育学类,不限,2,4500,四年,,(4500元/年;含教育学、学前教育(非公费师范)、融合教育〈非公费师范),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1737,009,34,金融学类,不限,7,4500,四年,,(4500元/年;含数字经济、金融工程(数智金融实验班〉、房地产开发与管理(资产管理与智慧运营)),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1737,009,35,新闻传播学类,不限,2,5850,四年,,(5850元/年;含新闻学(含国际新闻传播实验班〉、网络与新媒体),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1737,009,38,信息资源管理(含创新实验班),不限,2,5850,四年,,(5850元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1737,009,39,管理科学与工程类,不限,3,5850,四年,,(5850元/年；含信息管理与信息系统、大数据管理与应用),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1737,009,40,公共管理类,不限,4,4500,四年,,(4500元/年;含行政管理<含数智基层治理实验班〉、劳动与社会保障、土地资源管理(数智国土治理实验班),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1737,009,41,经济学类,不限,2,4500,四年,,(4500元/年;含经济学、经济学〈数学经济学交叉班、经济学(法学经济学交叉班人力资源管理、财务会计教育),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1737,009,42,教育学(创新实验班),不限,1,4500,四年,,(4500元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1737,010,31,电子信息类,化学,8,5850,四年,,(5850元/年；含电子信息科学与技术、通信工程、集成电路设计与集成系统),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1737,010,32,遥感科学与技术,化学,3,4500,四年,,(4500元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1737,010,33,数学类(师范),化学,3,5850,四年,,(5850元/年;含数学与应用数学(非公费师范〉、数学与应用数学(基础学科创新实验班、非公费师范>),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1737,010,36,计算机类,化学,6,5850,四年,,(5850元/年;含计算机科学与技术、计算机科学与技术〈智能基座基地班、软件工程、信息安全),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1737,010,37,计算机类,化学,7,5850,四年,,(5850元/年;含数据科学与大数据技术、人工智能(含数智实验班〉、数字媒体技术),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1737,010,43,数学类,化学,2,5850,四年,,(5850元/年;含数学与应用数学〈非师范〉、数学与应用数学(数学经济学交叉班),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1737,056,27,生物科学类,化学,3,4500,四年,,(4500元/年;含生物技术、生物科学(化学生物交叉班);色盲、色弱或单色识别不全者不予录取),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1737,056,28,生物科学类(师范),化学,1,4500,四年,,(4500元/年;含生物科学〈非公费师范)、生物科学〈基础学科创新实验班、非公费师范〉；色盲、色弱或单色识别不全者不予录取),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1737,056,29,化学类,化学,1,5850,四年,,(5850元/年；含化学(智能化学〉、化学(化学生物交叉班);色盲、色弱或单色识别不全者不予录取),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1737,056,30,化学类(师范),化学,2,5850,四年,,(5850元/年;含化学<非公费师范〉化学〈基础学科创新实验班、非公费师范);色盲、色弱或单色识别不全者不予录取),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1738,001,01,生物制药,化学,2,5900,四年,,(5900元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1738,001,02,机器人工程,化学,2,5900,四年,,(5900元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1738,001,03,通信工程,化学,2,5900,四年,,(5900元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1738,001,04,数学与应用数学(师范),化学,2,4000,四年,,(4000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1739,001,01,金融数学,不限,4,5200,四年,,(5200元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1739,001,08,工程管理,不限,2,5200,四年,,(5200元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1739,001,13,建筑学(5年),不限,2,5800,四年,,(5800元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1739,001,14,经济与金融,不限,2,5200,四年,,(5200元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1739,001,15,社会工作,不限,2,5200,四年,,(5200元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1739,002,02,自动化,化学,2,5800,四年,,(5800元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1739,002,03,土木工程,化学,3,5800,四年,,(5800元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1739,002,04,交通运输,化学,2,5800,四年,,(5800元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1739,002,05,新能源汽车工程,化学,2,5800,四年,,(5800元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1739,002,06,高分子材料与工程,化学,2,5800,四年,,(5800元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1739,002,07,生物工程,化学,3,5800,四年,,(5800元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1739,002,09,城市地下空间工程,化学,2,5800,四年,,(5800元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1739,002,10,食品科学与工程,化学,2,5800,四年,,(5800元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1739,002,11,物联网工程,化学,2,5800,四年,,(5800元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1739,002,12,数据计算及应用,化学,2,5500,四年,,(5500元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1740,001,01,环境科学,化学,5,5800,四年,,(5800元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1740,001,02,生物工程,化学,5,5800,四年,,(5800元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1740,001,03,生物技术,化学,5,5500,四年,,(5500元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1742,001,01,计算机科学与技术(师范),化学,4,4000,四年,,(4000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1742,001,02,软件工程,化学,5,5200,四年,,(5200元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1742,001,03,食品科学与工程,化学,3,4000,四年,,(4000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1744,001,02,国际经济与贸易,不限,2,15000,四年,,(15000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1744,001,03,学前教育(师范),不限,3,15000,四年,,(15000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1744,001,05,会计学,不限,3,15000,四年,,(15000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1744,002,01,药物制剂,化学,6,17000,四年,,(17000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1744,002,04,生物信息学,化学,6,16000,四年,,(16000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1744,002,06,药学,化学,8,17000,四年,,(17000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1746,001,01,金融工程,不限,5,4400,四年,,(4400元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1746,001,02,会计学(注册会计师方向),不限,5,4400,四年,,(4400元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1746,001,10,建筑学(5年),不限,10,5000,四年,,(5000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1746,001,13,城乡规划,不限,6,5000,四年,,(5000元/年),src_collected_ah_2025_enrollment_plan
